,,Fitness,Fitness,Tiempo_seg,Tiempo_seg
,,mean,std,mean,std
Instancia,Experimento,,,,
AJUSTADA,A1_Cross_Horizontal,1.5251433333333333,0.07908248283883113,90.74033333333334,6.93018509148918
AJUSTADA,A1_Cross_TwoPoint,1.6084166666666666,0.2257961455999993,89.16833333333334,4.483685432484223
AJUSTADA,A2_Mut_Flip,1.7744566666666666,0.24944236938354747,87.295,4.9261293121476175
AJUSTADA,A2_Mut_Intercambio,1.7803066666666667,0.22717377054358306,95.92366666666666,4.946428515350363
AJUSTADA,A2_Mut_Reasignar,1.7194399999999999,0.27196838000793017,88.09166666666667,3.043360306309948
AJUSTADA,A3_Sel_Ranking,1.99503,0.1805334932150093,123.58366666666666,15.592707067028527
AJUSTADA,BASELINE,1.67925,0.21401849863649797,103.79066666666667,19.179424307877685
