Instancia,Experimento,Seed,Fitness,Tiempo(s),Generaciones,Seleccion,Cruce,Mutacion
AJUSTADA,A2_Mut_Reasignar,2,1.6234693877551019,495.64079236984253,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,3,2.220918367346939,85.42010617256165,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,4,2.102551020408163,86.68522596359253,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,5,1.865816326530612,87.7010326385498,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,6,1.4229591836734692,87.07353043556213,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,7,1.7693877551020407,87.38016986846924,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,8,1.6632653061224492,88.8710663318634,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,9,1.943877551020408,86.74213099479675,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,10,1.6433673469387755,85.73763132095337,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,11,1.6102040816326526,88.64432621002197,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,12,1.5989795918367349,86.48863863945007,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,13,1.5979591836734692,4181.498079776764,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,14,1.5188775510204078,84.92803239822388,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,15,1.4658163265306121,87.33197355270386,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,16,1.9454081632653057,87.43714261054993,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,17,2.0071428571428567,91.60770797729492,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,18,1.531632653061224,89.78328084945679,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,19,2.0969387755102042,86.80779576301575,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,20,1.4658163265306121,87.3565320968628,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,21,1.5678571428571426,88.11625289916992,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,22,1.6005102040816326,86.08401322364807,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,23,1.4219387755102035,86.6966278553009,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,24,1.8229591836734693,87.31697130203247,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,25,1.5841836734693877,86.15510821342468,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,26,1.5841836734693877,87.42834258079529,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,27,1.4066326530612243,86.76300048828125,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,28,1.5918367346938773,526.4469649791718,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,29,1.525,99.74383211135864,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A2_Mut_Reasignar,30,1.8219387755102034,96.46538662910461,150,torneo_deterministico,bloques_verticales,reasignar_turno
AJUSTADA,A3_Sel_Ranking,1,1.9173469387755109,112.09120726585388,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,2,2.0244897959183676,169.13093519210815,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,3,1.9755102040816321,147.72475838661194,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,4,2.2346938775510194,136.7461919784546,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,5,1.8836734693877555,132.71915578842163,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,6,1.951020408163266,142.5968894958496,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,7,1.8806122448979599,136.28595876693726,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,8,2.0214285714285722,123.39548563957214,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,9,1.7357142857142853,124.22443175315857,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,10,1.8770408163265302,124.92118072509766,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,11,2.0459183673469394,123.92035412788391,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,12,1.6938775510204085,125.62273049354553,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,13,2.0122448979591843,124.80387425422668,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,14,1.8836734693877557,121.22936391830444,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,15,2.464285714285715,122.64383935928345,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,16,1.8775510204081636,128.7294797897339,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,17,2.4795918367346945,126.71337389945984,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,18,2.0612244897959187,124.55622434616089,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,19,1.7887755102040823,121.85023164749146,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,20,2.0913265306122444,122.25452065467834,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,21,2.174489795918368,122.73321771621704,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,22,2.217857142857143,124.14471650123596,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,23,1.908163265306123,124.74083995819092,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,24,1.9602040816326536,124.68998169898987,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,25,2.0306122448979598,124.71731066703796,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,26,1.9903061224489793,115.92867588996887,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,27,1.954081632653062,93.97472786903381,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,28,1.801020408163266,95.17531657218933,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,29,1.9020408163265308,93.73923110961914,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,A3_Sel_Ranking,30,2.0122448979591847,95.51987648010254,150,ranking_lineal,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,1,2.1612244897959187,111.37992072105408,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,1,2.1612244897959187,87.40367841720581,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,2,1.8295918367346933,113.12504506111145,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,2,1.8295918367346933,87.61155700683594,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,3,1.6510204081632651,105.94866442680359,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,3,1.6510204081632651,118.90266799926758,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,4,1.6081632653061226,121.27103853225708,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,4,1.6081632653061226,88.06316828727722,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,5,1.4658163265306121,121.48396015167236,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,5,1.4658163265306121,153.842622756958,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,6,1.6433673469387755,117.13630270957947,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,7,1.7734693877551022,122.60353994369507,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,8,1.6357142857142861,114.04908800125122,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,9,1.5678571428571428,116.04922914505005,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
AJUSTADA,BASELINE,10,1.6897959183673465,119.73660850524902,150,torneo_deterministico,bloques_verticales,hibrida_adaptativa
